,Restaurant ID,Restaurant Name,Restaurant Address,Restaurant City,Restaurant State,Restaurant ZIP,Health Inspection Score,Health Inspection Grade
245,PR0201656,LA MICHOACANA,2715 S WESTERN AVE # D,LOS ANGELES,CA,90018,94,A
246,PR0047985,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,96,A
247,PR0176382,JAM,3981 W 6TH ST,LOS ANGELES,CA,90020,91,A
248,PR0172721,JAMBA JUICE #527,2919 LOS FELIZ BLVD STE 2,LOS ANGELES,CA,90039,94,A
249,PR0037180,PANDA EXPRESS #1212,5543 W SUNSET BLVD,LOS ANGELES,CA,90028,98,A
250,PR0161378,MARISCOS EL CAMARON PELADO RESTAURANT,2676 PASADENA AVE,LOS ANGELES,CA,90031,93,A
251,PR0025655,FRESH AND MEATY BURGERS,3016 W FLORENCE AVE,LOS ANGELES,CA,90043,95,A
252,PR0157973,UNITED OIL #101,450 E EL SEGUNDO BLVD,LOS ANGELES,CA,90061,99,A
253,PR0007091,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,100,A
254,PR0201858,HAYATO,1320 E 7TH ST # 126,LOS ANGELES,CA,90021,97,A
255,PR0122412,INK SACK,380 WORLD WAY T48,LOS ANGELES,CA,90045,93,A
256,PR0031846,MILLIE'S COFFEE SHOP,3524 W SUNSET BLVD,LOS ANGELES,CA,90026,96,A
257,PR0151817,ANDANTE COFFEE ROASTERS,2201 W SUNSET BLVD,LOS ANGELES,CA,90026,93,A
258,PR0167957,LA AZTECA TORTILLERIA & RESTAURANT,4538 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90022,93,A
259,PR0032060,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,98,A
260,PR0191250,DOLLAR ZONE,644 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059,99,A
261,PR0012953,THE PORTER JUNCTION CAFE,2350 PORTER ST,LOS ANGELES,CA,90021,99,A
262,PR0175752,RESTAURANTE EL QUETZALITO,5406 S NORMANDIE AVE,LOS ANGELES,CA,90037,92,A
263,PR0201869,CARLS JR #212,1751 S SOTO ST,LOS ANGELES,CA,90023,98,A
264,PR0035649,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,99,A
265,PR0036562,SONSONATE GRILL #2,4350 AVALON BLVD,LOS ANGELES,CA,90011,93,A
266,PR0037753,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,99,A
267,PR0180303,AHI POKI,3782 S FIGUEROA ST,LOS ANGELES,CA,90007,97,A
268,PR0036778,SUBWAY #12484,5339 W CENTINELA AVE STE #A,LOS ANGELES,CA,90045,97,A
269,PR0176092,DONUT FARM,2609 W SUNSET BLVD,LOS ANGELES,CA,90026,90,A
270,PR0201988,PUPUSERIA CUSCATLAN,608 E 59TH ST,LOS ANGELES,CA,90001,90,A
271,PR0189321,SAWYER,3705 SUNSET BLVD,LOS ANGELES,CA,90026,94,A
272,PR0031776,CVS/PHARMACY #9477,5399 W CENTINELA AVE,LOS ANGELES,CA,90045,96,A
273,PR0045154,KB GAS MART,1009 S CRENSHAW BLVD,LOS ANGELES,CA,90019,98,A
274,PR0041653,TOGO'S/BASKIN ROBBINS,2919 LOS FELIZ BLVD STE E-3,LOS ANGELES,CA,90039,94,A
275,PR0039861,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,95,A
276,PR0006908,K & K DONUTS,2101 W SUNSET BLVD,LOS ANGELES,CA,90026,96,A
277,PR0199596,YURI'S AUTHENTIC TACOS AND MEXICAN RESTAURANT,5165 E WHITTIER BLVD,LOS ANGELES,CA,90022,68,C
278,PR0043388,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,100,A
279,PR0189012,AHIPOKI BOWL,5553 W SUNSET BLVD # 101,LOS ANGELES,CA,90028,97,A
280,PR0189069,COGNOSCENTI COFFEE,1118 SAN JULIAN ST,LOS ANGELES,CA,90015,98,A
281,PR0001048,NEW VERNON RANCHO MARKET,1713 E VERNON AVE STE #107,LOS ANGELES,CA,90058,93,A
282,PR0041352,NEW ORLEANS FISH MARKET,2212 W VERNON AVE,LOS ANGELES,CA,90008,92,A
283,PR0003248,"PEREZ, MINI MARKET",4355 S AVALON BLVD,LOS ANGELES,CA,90011,98,A
284,PR0042991,HANNAM CHAIN SNACK BAR,2740 W OLYMPIC BLVD,LOS ANGELES,CA,90006,94,A
285,PR0026468,HUNGRY HAROLD'S,3453 W SLAUSON AVE,LOS ANGELES,CA,90043,91,A
286,PR0045736,HANSOL NOODLE & KOREAN FOOD,621 S WESTERN AVE STE #100,LOS ANGELES,CA,90005,86,B
287,PR0179123,SAWYER,3705 SUNSET BLVD,LOS ANGELES,CA,90026,94,A
288,PR0001371,JOHN SERVICE STATION,105 E EL SEGUNDO BLVD,LOS ANGELES,CA,90061,99,A
289,PR0023386,MICROSOFT THEATER,777 W CHICK HEARN CT,LOS ANGELES,CA,90015,95,A
290,PR0033791,L. A. XPRESS PIZZA,527 E VERNON AVE,LOS ANGELES,CA,90011,92,A
291,PR0011851,EL ANTOJITO,12730 S FIGUEROA ST STE 104-5,LOS ANGELES,CA,90016,86,B
292,PR0123112,PEKING DUMPLING,2740 W OLYMPIC BLVD,LOS ANGELES,CA,90006,96,A
293,PR0191149,MYUNG GA JJAM BONG,2740 W OLYMPIC BLVD # 4,LOS ANGELES,CA,90005,91,A
294,PR0024879,HUBERT'S LIQUOR STORE,4307 LEIMERT BLVD,LOS ANGELES,CA,90008,97,A
295,PR0031812,99 CENT OUTLET,437 E EL SEGUNDO BLVD,LOS ANGELES,CA,90061,98,A
297,PR0020378,YOSHINOYA #1147,3959 WILSHIRE BLVD STE A3-A5,LOS ANGELES,CA,90010,97,A
298,PR0198604,"THIRTEEN SINCE 2017, INC.",2500 W 8TH ST # 108,LOS ANGELES,CA,90057,91,A
299,PR0041520,MARISCOS EL JATO,2936 E 4TH ST,LOS ANGELES,CA,90033,90,A
300,PR0121258,SPROUTS FARMERS MARKET,1751 S WESTWOOD BLVD,LOS ANGELES,CA,90024,93,A
301,PR0128823,THE ORCHARD,11444 W OLYMPIC BLVD,LOS ANGELES,CA,90064,95,A
302,PR0119833,OUMI SUSHI @ SPROUTS 275,1751 WESTWOOD BLVD,LOS ANGELES,CA,90024,97,A
303,PR0148616,MASHTI ICE CREAM,1525 N LA BREA AVE,LOS ANGELES,CA,90028,98,A
304,PR0014510,PACIFIC DINING CAR,1310 W 6TH ST,LOS ANGELES,CA,90017,90,A
305,PR0030112,TACO BELL #3141,1408 W CENTURY BLVD,LOS ANGELES,CA,90044,91,A
306,PR0148205,LE BALCON BAKERY,1523 LA BREA AVE,LOS ANGELES,CA,90028,90,A
307,PR0007842,JR&D'S 99 CENTS AND MORE,11854 S MAIN ST,LOS ANGELES,CA,90061,99,A
308,PR0015147,FOOD 4 LESS #362,5420 W SUNSET BLVD,LOS ANGELES,CA,90027,98,A
309,PR0007462,MAYTES JUGOS & RASPADOS,1300 SOTO ST 9,LOS ANGELES,CA,90023,99,A
310,PR0027044,TUMBY'S PIZZA,8326 S WESTERN AVE,LOS ANGELES,CA,90047,93,A
311,PR0194005,EL PARAISO TROPICAL,1505 FIRESTONE BLVD,LOS ANGELES,CA,90001,93,A
312,PR0164549,JASON'S ON BROADWAY,900 S BROADWAY,LOS ANGELES,CA,90015,96,A
313,PR0000177,SUBWAY #1763,3959 WILSHIRE BLVD STE B-7,LOS ANGELES,CA,90010,93,A
314,PR0121260,SPROUTS FARMERS MARKET,1751 S WESTWOOD BLVD,LOS ANGELES,CA,90024,97,A
315,PR0033387,IHOP #782,8600 S SEPULVEDA BLVD # #0000,LOS ANGELES,CA,90045,92,A
316,PR0196651,HONG KONG RESTAURANT,5122 WHITTIER BLVD,LOS ANGELES,CA,90022,73,C
317,PR0186731,LEO'S MARKET,11875 S MAIN ST,LOS ANGELES,CA,90061,99,A
318,PR0016759,PIZZA HUT #26178,3959 WILSHIRE BLVD STE B-11,LOS ANGELES,CA,90010,94,A
319,PR0028241,BAMBO GARDEN,8844 S VERMONT AVE,LOS ANGELES,CA,90044,95,A
320,PR0194397,PARK'S PRODUCE,849 S WESTERN AVE,LOS ANGELES,CA,90005,97,A
321,PR0041768,7-ELEVEN #20580-D,5962 W PICO BLVD,LOS ANGELES,CA,90035,92,A
322,PR0194370,BASIC,3372 W 8TH ST,LOS ANGELES,CA,90005,90,A
324,PR0012652,JACK IN THE BOX #3214,1615 S BROADWAY,LOS ANGELES,CA,90015,91,A
325,PR0198689,SEVENTH-DAY ADVENTIST CHURCH,1135 W MARTIN LUTHER KING DR,LOS ANGELES,CA,90037,93,A
326,PR0034659,SONSONATE GRILL,5011 S WESTERN AVE,LOS ANGELES,CA,90062,85,B
327,PR0006321,DOMINOS PIZZA,520 W AVENUE 26 # #B,LOS ANGELES,CA,90065,93,A
328,PR0130741,OPERA HOUSE BAKERY,833 S WESTERN AVE 38,LOS ANGELES,CA,90005,83,B
329,PR0201705,COCO FRESH TEA AND JUICE,3470 W 6TH ST # 2B,LOS ANGELES,CA,90020,94,A
330,PR0015976,MR ANGELOS PIZZA,3961 S WESTERN AVE,LOS ANGELES,CA,90062,94,A
331,PR0033197,ALVAREZ BAKERY,4125 CITY TERRACE DR,LOS ANGELES,CA,90063,97,A
332,PR0023458,TOMMY TACO,970 GAYLEY AVE,LOS ANGELES,CA,90024,91,A
333,PR0163911,CEMITAS POBLANAS MI MAGDALENA RESTAURANT #2,3049 E 4TH ST,LOS ANGELES,CA,90063,90,A
334,PR0016001,EL PUEBLO PRODUCE MARKET,4706 S WESTERN AVE,LOS ANGELES,CA,90062,93,A
335,PR0022683,SAN SALVADOR,1828 S VERMONT AVE,LOS ANGELES,CA,90006,92,A
336,PR0186728,THE RAMEN JOINT,6220 W 87TH ST,LOS ANGELES,CA,90045,96,A
337,PR0194013,PAPER TIGER,4574 BEVERLY BLVD,LOS ANGELES,CA,90004,98,A
338,PR0201573,FAIRFAX FISHERY AKA FISHERY LA,345 N FAIRFAX AVE,LOS ANGELES,CA,90036,91,A
339,PR0027728,JOAN'S ON THIRD,8350 W 3RD ST,LOS ANGELES,CA,90048,91,A
340,PR0001859,BIG MAMA'S DONUTS,5409 N FIGUEROA ST,LOS ANGELES,CA,90042,97,A
341,PR0166407,NOLD'S LIQUOR,10801 S BROADWAY,LOS ANGELES,CA,90061,99,A
342,PR0039987,SUPER A FOODS,2925 DIVISION ST,LOS ANGELES,CA,90065,93,A
343,PR0121261,SPROUTS FARMERS MARKET,1751 S WESTWOOD BLVD,LOS ANGELES,CA,90024,99,A
344,PR0043028,JOAN'S ON THIRD'S MARKET,8350 W 3RD ST,LOS ANGELES,CA,90048,98,A
345,PR0004237,SAN PEDRO DISCOUNT MARKET,11868 S SAN PEDRO ST,LOS ANGELES,CA,90061,99,A
346,PR0032091,AMIGO'S MARKET,3405 CITY TERRACE DR,LOS ANGELES,CA,90063,90,A
347,PR0024536,FOOD 4 LESS #777,1820 W SLAUSON AVE,LOS ANGELES,CA,90047,95,A
348,PR0020636,SEXY NUTRITION,7984 W SUNSET BLVD,LOS ANGELES,CA,90046,97,A
349,PR0048125,BONAVENTURE BREWING CO REST,404 S FIGUEROA ST STE 418A,LOS ANGELES,CA,90017,94,A
350,PR0194008,TACOSWAY,7980 SUNSET BLVD,LOS ANGELES,CA,90046,90,A
351,PR0023741,OCHA RESTAURANT,5405 W SUNSET BLVD,LOS ANGELES,CA,90027,94,A
352,PR0188796,A PLACE CALLED HOME,2830 S CENTRAL AVE,LOS ANGELES,CA,90011,97,A
353,PR0160551,SAN JUAN HUCTZINCO PANADERIA Y PIZZERIA,3017 WABASH AVE,LOS ANGELES,CA,90063,91,A
354,PR0025433,CRIMINAL COURTS BLDG-SNACKBA,210 W TEMPLE ST 13TH,LOS ANGELES,CA,90012,95,A
355,PR0201396,POLLO CAMPERO,1890 W SLAUSON AVE,LOS ANGELES,CA,90047,97,A
356,PR0037558,LA ESPERANZA BAKERY,252 W FLORENCE AVE,LOS ANGELES,CA,90003,95,A
357,PR0156237,HOTEL NORMANDIE,605 S NORMANDIE AVE,LOS ANGELES,CA,90005,95,A
358,PR0121745,ADU BURGES,8020 S VERMONT AVE,LOS ANGELES,CA,90044,91,A
359,PR0187744,HOTEL NORMANDIE,605 S NORMANDIE AVE,LOS ANGELES,CA,90005,94,A
360,PR0201477,LAS CHAMPAS #4,8120 AVALON BLVD,LOS ANGELES,CA,90003,81,B
361,PR0152135,VENA MARKET,8905 VENICE BLVD # 108,LOS ANGELES,CA,90034,95,A
362,PR0036548,BENTOMO,1831 S LA CIENEGA BLVD STE E,LOS ANGELES,CA,90035,99,A
363,PR0174728,CLIFTON'S CAFETERIA,648 S BROADWAY,LOS ANGELES,CA,90014,94,A
364,PR0012167,VAN BAKERY,5409 W SUNSET BLVD,LOS ANGELES,CA,90027,93,A
365,PR0033576,GOURMENT LA BAKERY,548 S BROADWAY,LOS ANGELES,CA,90013,94,A
366,PR0202098,KAI RAMEN,349 N LA CIENEGA BLVD,LOS ANGELES,CA,90048,94,A
367,PR0031877,SKY'S TACOS,5408 W PICO BLVD,LOS ANGELES,CA,90019,97,A
368,PR0198353,SHARKY'S WOODFIRED MEXICAN GRILL,1716 N CAHUENGA BLVD,LOS ANGELES,CA,90028,95,A
369,PR0198027,D-ONE RESTAURANT,10959 KINROSS AVE,LOS ANGELES,CA,90024,90,A
370,PR0038406,MANA BURGERS,3781 1/2 S WESTERN AVE,LOS ANGELES,CA,90018,97,A
371,PR0201340,REYNAS PUPUSERIA #3,5901 S NORMANDIE AVE,LOS ANGELES,CA,90044,90,A
372,PR0177109,MAHI MAHI,6122 W SUNSET BLVD,LOS ANGELES,CA,90028,92,A
373,PR0152612,CURRY HOUSE COCOICHIBANYA,3500 W 6TH ST # 110,LOS ANGELES,CA,90020,90,A
374,PR0010371,FOOD 4 LESS #362,5420 W SUNSET BLVD,LOS ANGELES,CA,90027,98,A
375,PR0201842,LOUISIANA FRIED CHICKEN #4050,4050 CRENSHAW BLVD,LOS ANGELES,CA,90008,91,A
376,PR0011450,THE VILLAGE IDIOT,7383 MELROSE AVE,LOS ANGELES,CA,90046,90,A
377,PR0180842,TOKYO HAMBURG,600 S NEW HAMPSHIRE AVE # F1,LOS ANGELES,CA,90005,90,A
378,PR0202117,AL BASCH CHICKEN,7311 W SUNSET BLVD,LOS ANGELES,CA,90046,97,A
379,PR0005853,SKAI CAFE,1159 S VERMONT AVE,LOS ANGELES,CA,90006,93,A
380,PR0121259,SPROUTS FARMERS MARKET,1751 S WESTWOOD BLVD,LOS ANGELES,CA,90024,96,A
381,PR0121002,THE BEST BURGER,3533 S WESTERN AVE,LOS ANGELES,CA,90018,98,A
382,PR0179982,D ADDICTION,1032 S WESTERN AVE,LOS ANGELES,CA,90006,93,A
383,PR0023002,FOOD 4 LESS #362,5420 W SUNSET BLVD,LOS ANGELES,CA,90027,96,A
384,PR0034561,CLEMEN'S RESTAURANT,3551 S WESTERN AVE,LOS ANGELES,CA,90018,95,A
385,PR0177379,KITCHEN SOODA,618 S SERRANO AVE,LOS ANGELES,CA,90005,95,A
386,PR0148223,NAM KOONG,3514 W 8TH ST,LOS ANGELES,CA,90005,93,A
387,PR0031206,HAPPY NOODLE,833 S WESTERN AVE STE 41,LOS ANGELES,CA,90005,93,A
388,PR0034289,WESTIN BONAVENTURE LA PRIME,404 S FIGUEROA ST 35TH,LOS ANGELES,CA,90071,95,A
389,PR0120969,KONY PIZZERIA PUB,3281 WILSHIRE BLVD,LOS ANGELES,CA,90010,82,B
390,PR0129695,CAFE CON LECHE BAKERY AND CAFE,1506 E 1ST ST,LOS ANGELES,CA,90033,83,B
391,PR0175542,ZACATECAS MARKET,10962 S BROADWAY,LOS ANGELES,CA,90061,98,A
392,PR0179641,HERE'S LOOKING AT YOU,3901 W 6TH ST # A,LOS ANGELES,CA,90020,98,A
393,PR0188536,7-ELEVEN STORE 37689A,2282 FIRESTONE BLVD # 106,LOS ANGELES,CA,90002,95,A
394,PR0041486,LA MORENITA LUNCH BOR,1320 LA PUERTA ST,LOS ANGELES,CA,90023,95,A
395,PR0008658,FOOD 4 LESS #777,1820 W SLAUSON AVE,LOS ANGELES,CA,90047,97,A
396,PR0122705,SHERATON HOTEL,6101 W CENTURY BLVD,LOS ANGELES,CA,90045,98,A
397,PR0179948,MISSION MARKET,544 S BROADWAY ST,LOS ANGELES,CA,90013,96,A
398,PR0029362,LA CABANA,2931 E 4TH ST,LOS ANGELES,CA,90033,93,A
399,PR0174554,DIVISION 3,3329 DIVISION ST,LOS ANGELES,CA,90065,93,A
400,PR0168656,"TEUM RESTAURANT, INC.",3526 W 8TH ST,LOS ANGELES,CA,90005,90,A
401,PR0013498,J J DELI,640 S HILL ST # #25,LOS ANGELES,CA,90014,93,A
402,PR0158155,AFC SUSHI @ RALPH'S #39,260 S LA BREA AVE,LOS ANGELES,CA,90036,98,A
403,PR0121022,JUICE CRAFTERS,702 S SPRING ST,LOS ANGELES,CA,90014,90,A
404,PR0128087,MAMA'S INTERNATIONAL TAMALES,2124 W 7TH ST,LOS ANGELES,CA,90057,90,A
405,PR0041369,SAMOSA HOUSE,11510 W WASHINGTON BLVD,LOS ANGELES,CA,90066,97,A
406,PR0038448,PIZZA BELLA,1900 N HIGHLAND AVE,LOS ANGELES,CA,90068,95,A
407,PR0146612,DONA INEZ RESTAURANTE TU COCINA MEXICANA,847 SANTEE ST,LOS ANGELES,CA,90014,92,A
408,PR0170920,SABORES,7215 S HOOPER AVE,LOS ANGELES,CA,90003,97,A
409,PR0196645,MOMOTA RAMEN HOUSE,4003 WILSHIRE BLVD STE I,LOS ANGELES,CA,90010,90,A
410,PR0179213,EL DORADO BOWLERO,8731 LINCOLN BLVD,LOS ANGELES,CA,90045,90,A
411,PR0021518,BIG MAMAS & PAPAS PIZZERIA,657 S FLOWER ST,LOS ANGELES,CA,90017,91,A
412,PR0028469,BIG CITY SNACKS & GIFTS,865 S FIGUEROA ST STE 100,LOS ANGELES,CA,90017,96,A
413,PR0036048,OLYMPIC CAFE HOUSE OF BKFST,3728 W OLYMPIC BLVD,LOS ANGELES,CA,90019,93,A
414,PR0012138,OFFICE DEPOT #2303,5665 W WILSHIRE BLVD,LOS ANGELES,CA,90036,96,A
415,PR0120019,SPRINKLES CALIFORNIA LLC,735 S FIGUEROA ST #210,LOS ANGELES,CA,90048,93,A
416,PR0010055,FALAFEL CORNER,698 S IROLO ST STE #103,LOS ANGELES,CA,90005,90,A
417,PR0193217,DOWNTOWN FATBURGER,888 S FIGUEROA ST,LOS ANGELES,CA,90017,94,A
418,PR0175123,ROYAL DELI MARKET,410 W 6TH ST # A,LOS ANGELES,CA,90014,91,A
419,PR0017513,DOREEN'S TROPICAL FRUITS,102 W 7TH ST,LOS ANGELES,CA,90014,90,A
420,PR0173604,CAFE SUGAR,2735 W TEMPLE ST,LOS ANGELES,CA,90026,93,A
421,PR0014865,BRASS MONKEY INC,659 S MARIPOSA AVE,LOS ANGELES,CA,90010,94,A
422,PR0002839,DELI IN,3456 1/2 WILSHIRE BLVD,LOS ANGELES,CA,90010,90,A
423,PR0186952,DELICIOUS PIZZA SUNSET BLVD.,6601 SUNSET BLVD,LOS ANGELES,CA,90028,94,A
424,PR0178890,CAFE MANNEQUIN,850 S BROADWAY ST # LOBBY,LOS ANGELES,CA,90014,84,B
425,PR0031122,GREEN APPLE MARKET,300 E 5TH ST,LOS ANGELES,CA,90013,91,A
426,PR0023591,EAST L.A. PIZZA COMPANY,5616 E BEVERLY BLVD,LOS ANGELES,CA,90022,95,A
427,PR0023464,PIZZA ITALIA,311 W 7TH ST,LOS ANGELES,CA,90014,94,A
428,PR0152720,GENTARO SOBA,735 S FIGUEROA ST #127,LOS ANGELES,CA,90017,93,A
429,PR0009195,JACK IN THE BOX #3393,4290 E OLYMPIC BLVD,LOS ANGELES,CA,90023,98,A
430,PR0030205,PIZZA NEXT DOOR,806 W 8TH ST # B,LOS ANGELES,CA,90017,90,A
431,PR0025338,FRATERNAL ORDER OF EAGLES,13018 W WASHINGTON BLVD,LOS ANGELES,CA,90066,94,A
432,PR0031320,GELSON'S MARKET,5877 FRANKLIN AVE,LOS ANGELES,CA,90028,93,A
433,PR0039036,MEDUSA LOUNGE,3211 BEVERLY BLVD,LOS ANGELES,CA,90057,97,A
434,PR0180216,TAMARIND OF L.A.,934 S LOS ANGELES ST # 9,LOS ANGELES,CA,90015,91,A
435,PR0030190,JACK'S LIQUOR,3720 W OLYMPIC BLVD,LOS ANGELES,CA,90019,99,A
436,PR0026743,CORLEONE PIZZA,310 W 7TH ST,LOS ANGELES,CA,90014,95,A
437,PR0196948,TACO BELL #33625,1401 MARTIN LUTHER KING BLVD,LOS ANGELES,CA,90062,99,A
438,PR0170974,GROW,300 S SANTA FE AVE,LOS ANGELES,CA,90013,91,A
439,PR0157806,RALPHS MARKET #39,260 S LA BREA AVE,LOS ANGELES,CA,90036,99,A
440,PR0120816,STELLA BARRA PIZZERIA,6372 N SUNSET BLVD,LOS ANGELES,CA,90028,94,A
441,PR0005644,VIRGIL RESTAURANT,3376 W 1ST ST,LOS ANGELES,CA,90004,95,A
442,PR0199779,DOLCINI CAFFE ESPRESSO,865 S FIGUEROA ST,LOS ANGELES,CA,90017,98,A
443,PR0153238,SUBWAY,1205 W 3RD ST,LOS ANGELES,CA,90026,95,A
444,PR0170973,GROW,300 S SANTA FE AVE,LOS ANGELES,CA,90013,97,A
445,PR0122498,NORTHGATE MARKET #41,4700 INGLEWOOD BLVD,LOS ANGELES,CA,90230,97,A
446,PR0028039,YOOGANE DUMPLING,698 S IROLO ST STE #111,LOS ANGELES,CA,90005,83,B
447,PR0167858,BROADWAY 76,2001 N BROADWAY,LOS ANGELES,CA,90031,98,A
448,PR0191370,B TWENTY FOUR,2223 N BROADWAY,LOS ANGELES,CA,90031,93,A
449,PR0189434,LE FRENCH BUTCHER,6015 W 3RD ST,LOS ANGELES,CA,90036,92,A
450,PR0122502,NORTHGATE MARKET #41,4700 INGLEWOOD BLVD,LOS ANGELES,CA,90230,96,A
451,PR0152607,LATINA,3125 W 8TH ST,LOS ANGELES,CA,90005,81,B
452,PR0201342,SPRING ST. BAR,626 S SPRING ST STE B,LOS ANGELES,CA,90014,98,A
453,PR0003242,ARADO JAPANESE RESTAURANT,4001 WILSHIRE BLVD STE A,LOS ANGELES,CA,90010,92,A
454,PR0174739,COFFEE HOUSE 1,320 W 4TH ST,LOS ANGELES,CA,90013,92,A
455,PR0003421,DENNY'S RESTAURANT #7757,3740 CRENSHAW BLVD,LOS ANGELES,CA,90016,98,A
456,PR0014735,DOOMIE'S HOME COOKIN',1253 N VINE ST STE #9,LOS ANGELES,CA,90038,95,A
457,PR0201927,LATIN FUSION,6801 HOLLYWOOD BLVD # 419,LOS ANGELES,CA,90028,95,A
458,PR0189185,COMMERSON,736 S LA BREA AVE,LOS ANGELES,CA,90036,98,A
459,PR0003635,DANTE'S CAFE,2745 BEVERLY BLVD,LOS ANGELES,CA,90057,94,A
460,PR0027182,KENTUCKY FRIED CHICKEN,2801 N BROADWAY,LOS ANGELES,CA,90031,93,A
461,PR0200042,WIENERSCHNITZEL #114,3619 W OLYMPIC BLVD,LOS ANGELES,CA,90019,92,A
462,PR0004126,LUCKY STRIKE HOLLYWOOD,6801 HOLLYWOOD BLVD STE #143,LOS ANGELES,CA,90028,98,A
463,PR0180915,THAI COCONUT RESTAUARNT,1801 COLORADO BLVD,LOS ANGELES,CA,90041,91,A
464,PR0021077,HOMEBOY DINER,200 N MAIN ST # #210,LOS ANGELES,CA,90012,94,A
465,PR0003710,RED SHELL FOODS,5877 FRANKLIN AVE,LOS ANGELES,CA,90028,98,A
466,PR0164946,THE HEIGHTS DELI AND BOTTLE SHOP,2927 N BROADWAY,LOS ANGELES,CA,90031,97,A
467,PR0201720,LE CAFE BONJOUR,640 S HILL ST # S4,LOS ANGELES,CA,90014,96,A
468,PR0201741,EL DORADO EXPRESS,5144 E BEVERLY BLVD,LOS ANGELES,CA,90022,90,A
469,PR0022940,BLUE DIAMOND COFFEE SHOP,629 S HILL ST,LOS ANGELES,CA,90014,95,A
470,PR0017586,WORLD WIDE TACOS,2419 W MLK BLVD,LOS ANGELES,CA,90008,94,A
471,PR0193218,HASHTAG COFFEE & TEA,227 W 8TH ST,LOS ANGELES,CA,90014,91,A
472,PR0002228,GELSON'S MARKET,5877 FRANKLIN AVE,LOS ANGELES,CA,90028,96,A
473,PR0197626,CAMPOS TACOS,13322 W WASHINGTON BLVD,LOS ANGELES,CA,90066,93,A
474,PR0201277,THE DOLLY LLAMA,611 SPRING ST,LOS ANGELES,CA,90014,98,A
475,PR0000171,A CAFE,4001 WILSHIRE BLVD STE B,LOS ANGELES,CA,90010,96,A
476,PR0019310,XIOMARA ON MELROSE,6101 MELROSE AVE,LOS ANGELES,CA,90038,94,A
477,PR0201648,SOL-LIP TOFU,414 S WESTERN AVE STE S,LOS ANGELES,CA,90020,95,A
478,PR0026266,RALPHS MARKET #39,260 S LA BREA AVE,LOS ANGELES,CA,90036,100,A
479,PR0188992,STAR KARAOKE,601 S ARDMORE AVE # 200,LOS ANGELES,CA,90005,90,A
480,PR0180397,VANESSA'S BAKERY,2747 BEVERLY BLVD,LOS ANGELES,CA,90057,92,A
481,PR0196578,FLORENCE DONUTS,1242 E FLORENCE AVE,LOS ANGELES,CA,90001,87,B
482,PR0025591,WALGREENS #06516,5467 WILSHIRE BLVD,LOS ANGELES,CA,90036,96,A
483,PR0179613,LUCKY BAKERY,136 W 7TH ST,LOS ANGELES,CA,90014,80,B
484,PR0003857,STAPLES THE OFFICE SUPER 128,5407 WILSHIRE BLVD,LOS ANGELES,CA,90036,97,A
485,PR0177979,TOMS JUNIOR BURGERS,245 E EL SEGUNDO BLVD,LOS ANGELES,CA,90061,96,A
486,PR0008400,MCDONALD'S # 14369,8681 S ALAMEDA ST,LOS ANGELES,CA,90001,91,A
487,PR0002062,LA CARRETA,4538 1/2 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90022,96,A
488,PR0037587,HAUS,3826 W 6TH ST,LOS ANGELES,CA,90020,90,A
489,PR0191406,TACOS CHAPALITA,2929 1/2 N BROADWAY,LOS ANGELES,CA,90031,97,A
490,PR0009044,RALPHS MARKET #39,260 S LA BREA AVE,LOS ANGELES,CA,90036,98,A
491,PR0151401,ME GUSTA GOURMET TAMALES,215 W 6TH ST,LOS ANGELES,CA,90014,93,A
492,PR0136248,SACRED HEART CAFETERIA,2111 GRIFFIN AVE,LOS ANGELES,CA,90031,97,A
493,PR0122497,NORTHGATE MARKET #41,4700 INGLEWOOD BLVD,LOS ANGELES,CA,90230,96,A
494,PR0122501,NORTHGATE MARKET #41,4700 INGLEWOOD BLVD,LOS ANGELES,CA,90230,95,A
495,PR0190799,BILLY CAFE,607 S HILL ST ARCA 5,LOS ANGELES,CA,90014,93,A
496,PR0047738,LUCKY STRIKE HOLLYWOOD,6801 HOLLYWOOD BLVD STE #143,LOS ANGELES,CA,90028,98,A
497,PR0200281,FAMILY NUTRITION CENTER,423 N MEDNIK AVE,LOS ANGELES,CA,90022,99,A
498,PR0004189,RALPHS MARKET #39,260 S LA BREA AVE,LOS ANGELES,CA,90036,99,A
499,PR0199623,MINI SNACK,245 E 5TH ST # 9,LOS ANGELES,CA,90013,91,A
500,PR0017741,THE OINKSTER,2005 COLORADO BLVD,LOS ANGELES,CA,90041,93,A
501,PR0122266,PIZZA STUDIO,735 S FIGUEROA ST # 115,LOS ANGELES,CA,90017,92,A
